time,parent,analyte,matrix,species,conc,ID,weight
0,atrazine,atrazine,amphib,LF,2.579782807,LFA0-1,1.8401
0,atrazine,atrazine,amphib,LF,1.691182353,LFA0-2,2.8486
0,atrazine,atrazine,amphib,LF,12.52319717,LFA0-3,2.307
0,atrazine,atrazine,amphib,LF,2.970273811,LFA0-4,2.2679
0,atrazine,atrazine,amphib,LF,8.050942336,LFA0-5,2.1439
0,atrazine,atrazine,amphib,LF,7.478230678,LFA0-6,1.8628
2,atrazine,atrazine,amphib,LF,2.186808836,LFA2-1,3.039
2,atrazine,atrazine,amphib,LF,5.338854395,LFA2-2,2.0345
2,atrazine,atrazine,amphib,LF,1.693429589,LFA2-3,2.196
2,atrazine,atrazine,amphib,LF,8.968187875,LFA2-4,2.6681
2,atrazine,atrazine,amphib,LF,1.454206808,LFA2-5,2.3648
2,atrazine,atrazine,amphib,LF,1.718054357,LFA2-6,1.9188
4,atrazine,atrazine,amphib,LF,1.715569485,LFA4-1,2.3476
4,atrazine,atrazine,amphib,LF,6.984378843,LFA4-2,2.6426
4,atrazine,atrazine,amphib,LF,6.344470461,LFA4-3,2.4232
4,atrazine,atrazine,amphib,LF,5.22674822,LFA4-4,2.445
4,atrazine,atrazine,amphib,LF,6.179038725,LFA4-5,2.948
4,atrazine,atrazine,amphib,LF,6.938256641,LFA4-6,1.6108
6,atrazine,atrazine,amphib,LF,10.56528408,LFA6-1,2.1958
6,atrazine,atrazine,amphib,LF,3.335388968,LFA6-2,1.2869
6,atrazine,atrazine,amphib,LF,2.457491841,LFA6-3,2.1608
6,atrazine,atrazine,amphib,LF,3.983431248,LFA6-4,1.6483
6,atrazine,atrazine,amphib,LF,2.391884077,LFA6-5,1.8843
6,atrazine,atrazine,amphib,LF,11.18965486,LFA6-6,2.469
8,atrazine,atrazine,amphib,LF,2.162953353,LFA8-1,3.1323
8,atrazine,atrazine,amphib,LF,1.650446686,LFA8-2,2.2558
8,atrazine,atrazine,amphib,LF,6.76940713,LFA8-3,1.446
8,atrazine,atrazine,amphib,LF,6.916300496,LFA8-4,2.0923
8,atrazine,atrazine,amphib,LF,5.647878305,LFA8-5,2.1607
8,atrazine,atrazine,amphib,LF,5.714846427,LFA8-6,1.8342
10,atrazine,atrazine,amphib,LF,3.480676652,LFA10-1,2.4663
10,atrazine,atrazine,amphib,LF,1.886771004,LFA10-2,2.0268
10,atrazine,atrazine,amphib,LF,10.2979071,LFA10-3,2.2651
10,atrazine,atrazine,amphib,LF,8.724901716,LFA10-4,2.3059
10,atrazine,atrazine,amphib,LF,1.892744068,LFA10-5,2.2861
10,atrazine,atrazine,amphib,LF,3.632494432,LFA10-6,2.2728
0,atrazine,dia,amphib,LF,0.883956554,LFA0-1,1.8401
0,atrazine,dia,amphib,LF,0.205952276,LFA0-2,2.8486
0,atrazine,dia,amphib,LF,2.264216568,LFA0-3,2.307
0,atrazine,dia,amphib,LF,1.482399083,LFA0-4,2.2679
0,atrazine,dia,amphib,LF,3.373042598,LFA0-5,2.1439
0,atrazine,dia,amphib,LF,2.225213926,LFA0-6,1.8628
2,atrazine,dia,amphib,LF,0.471455178,LFA2-1,3.039
2,atrazine,dia,amphib,LF,1.949823738,LFA2-2,2.0345
2,atrazine,dia,amphib,LF,0.292870608,LFA2-3,2.196
2,atrazine,dia,amphib,LF,3.731628198,LFA2-4,2.6681
2,atrazine,dia,amphib,LF,0.14346792,LFA2-5,2.3648
2,atrazine,dia,amphib,LF,0.26117143,LFA2-6,1.9188
4,atrazine,dia,amphib,LF,0.6469172,LFA4-1,2.3476
4,atrazine,dia,amphib,LF,1.788309618,LFA4-2,2.6426
4,atrazine,dia,amphib,LF,2.700054508,LFA4-3,2.4232
4,atrazine,dia,amphib,LF,2.092548368,LFA4-4,2.445
4,atrazine,dia,amphib,LF,2.353271366,LFA4-5,2.948
4,atrazine,dia,amphib,LF,1.975622073,LFA4-6,1.6108
6,atrazine,dia,amphib,LF,3.855276739,LFA6-1,2.1958
6,atrazine,dia,amphib,LF,1.141669373,LFA6-2,1.2869
6,atrazine,dia,amphib,LF,0.927557192,LFA6-3,2.1608
6,atrazine,dia,amphib,LF,1.405738977,LFA6-4,1.6483
6,atrazine,dia,amphib,LF,1.161620282,LFA6-5,1.8843
6,atrazine,dia,amphib,LF,1.95303981,LFA6-6,2.469
8,atrazine,dia,amphib,LF,0.545024076,LFA8-1,3.1323
8,atrazine,dia,amphib,LF,0.408263481,LFA8-2,2.2558
8,atrazine,dia,amphib,LF,3.362166411,LFA8-3,1.446
8,atrazine,dia,amphib,LF,1.016458624,LFA8-4,2.0923
8,atrazine,dia,amphib,LF,0.36577586,LFA8-5,2.1607
8,atrazine,dia,amphib,LF,1.810445265,LFA8-6,1.8342
10,atrazine,dia,amphib,LF,2.258392125,LFA10-1,2.4663
10,atrazine,dia,amphib,LF,0.736112269,LFA10-2,2.0268
10,atrazine,dia,amphib,LF,2.600443851,LFA10-3,2.2651
10,atrazine,dia,amphib,LF,2.130334501,LFA10-4,2.3059
10,atrazine,dia,amphib,LF,0.439163266,LFA10-5,2.2861
10,atrazine,dia,amphib,LF,0.570875335,LFA10-6,2.2728
0,atrazine,dea,amphib,LF,0.685584346,LFA0-1,1.8401
0,atrazine,dea,amphib,LF,0.118879766,LFA0-2,2.8486
0,atrazine,dea,amphib,LF,1.338857338,LFA0-3,2.307
0,atrazine,dea,amphib,LF,1.093625539,LFA0-4,2.2679
0,atrazine,dea,amphib,LF,2.380726136,LFA0-5,2.1439
0,atrazine,dea,amphib,LF,1.682752858,LFA0-6,1.8628
2,atrazine,dea,amphib,LF,0.287109189,LFA2-1,3.039
2,atrazine,dea,amphib,LF,1.196575679,LFA2-2,2.0345
2,atrazine,dea,amphib,LF,0.189837807,LFA2-3,2.196
2,atrazine,dea,amphib,LF,2.474574759,LFA2-4,2.6681
2,atrazine,dea,amphib,LF,0.111010166,LFA2-5,2.3648
2,atrazine,dea,amphib,LF,0.20206445,LFA2-6,1.9188
4,atrazine,dea,amphib,LF,0.558891269,LFA4-1,2.3476
4,atrazine,dea,amphib,LF,1.389183511,LFA4-2,2.6426
4,atrazine,dea,amphib,LF,2.339546273,LFA4-3,2.4232
4,atrazine,dea,amphib,LF,1.869070547,LFA4-4,2.445
4,atrazine,dea,amphib,LF,1.557399508,LFA4-5,2.948
4,atrazine,dea,amphib,LF,1.558110176,LFA4-6,1.6108
6,atrazine,dea,amphib,LF,3.079389639,LFA6-1,2.1958
6,atrazine,dea,amphib,LF,0.933856532,LFA6-2,1.2869
6,atrazine,dea,amphib,LF,0.778610102,LFA6-3,2.1608
6,atrazine,dea,amphib,LF,0.853475907,LFA6-4,1.6483
6,atrazine,dea,amphib,LF,0.689705614,LFA6-5,1.8843
6,atrazine,dea,amphib,LF,1.229569015,LFA6-6,2.469
8,atrazine,dea,amphib,LF,0.309594142,LFA8-1,3.1323
8,atrazine,dea,amphib,LF,0.319681564,LFA8-2,2.2558
8,atrazine,dea,amphib,LF,2.116817307,LFA8-3,1.446
8,atrazine,dea,amphib,LF,0.762246202,LFA8-4,2.0923
8,atrazine,dea,amphib,LF,0.260688476,LFA8-5,2.1607
8,atrazine,dea,amphib,LF,1.001451498,LFA8-6,1.8342
10,atrazine,dea,amphib,LF,1.49583694,LFA10-1,2.4663
10,atrazine,dea,amphib,LF,0.490295537,LFA10-2,2.0268
10,atrazine,dea,amphib,LF,2.291578308,LFA10-3,2.2651
10,atrazine,dea,amphib,LF,1.908682536,LFA10-4,2.3059
10,atrazine,dea,amphib,LF,0.445776132,LFA10-5,2.2861
10,atrazine,dea,amphib,LF,0.614928403,LFA10-6,2.2728
0,atrazine,atrazine,soil,LF,10.28385855,LFA0-1,5.9135
0,atrazine,atrazine,soil,LF,10.04358875,LFA0-2,4.5118
0,atrazine,atrazine,soil,LF,10.18871524,LFA0-3,4.9146
0,atrazine,atrazine,soil,LF,9.401012307,LFA0-4,6.28
0,atrazine,atrazine,soil,LF,9.516150521,LFA0-5,5.4423
0,atrazine,atrazine,soil,LF,9.708402094,LFA0-6,5.7435
2,atrazine,atrazine,soil,LF,9.403882995,LFA2-1,4.3124
2,atrazine,atrazine,soil,LF,12.1209408,LFA2-2,5.9805
2,atrazine,atrazine,soil,LF,9.820321561,LFA2-3,5.0907
2,atrazine,atrazine,soil,LF,13.65865567,LFA2-4,6.1589
2,atrazine,atrazine,soil,LF,13.82500689,LFA2-5,3.409
2,atrazine,atrazine,soil,LF,6.981617026,LFA2-6,4.9921
4,atrazine,atrazine,soil,LF,8.71398867,LFA4-1,6.2392
4,atrazine,atrazine,soil,LF,10.31826446,LFA4-2,5.9945
4,atrazine,atrazine,soil,LF,9.424200962,LFA4-3,5.0274
4,atrazine,atrazine,soil,LF,8.210686345,LFA4-4,5.9502
4,atrazine,atrazine,soil,LF,12.47499464,LFA4-5,6.2421
4,atrazine,atrazine,soil,LF,17.10511501,LFA4-6,4.7843
6,atrazine,atrazine,soil,LF,15.28179321,LFA6-1,3.7613
6,atrazine,atrazine,soil,LF,15.71271657,LFA6-2,5.6584
6,atrazine,atrazine,soil,LF,9.706286223,LFA6-3,5.3989
6,atrazine,atrazine,soil,LF,16.37966534,LFA6-4,5.226
6,atrazine,atrazine,soil,LF,10.61265033,LFA6-5,4.7298
6,atrazine,atrazine,soil,LF,12.59011285,LFA6-6,3.6917
8,atrazine,atrazine,soil,LF,12.46770392,LFA8-1,6.2641
8,atrazine,atrazine,soil,LF,10.90836606,LFA8-2,4.9191
8,atrazine,atrazine,soil,LF,13.47173605,LFA8-3,4.7237
8,atrazine,atrazine,soil,LF,10.84867262,LFA8-4,5.0384
8,atrazine,atrazine,soil,LF,9.786848989,LFA8-5,5.191
8,atrazine,atrazine,soil,LF,12.68276321,LFA8-6,6.3714
10,atrazine,atrazine,soil,LF,7.717010983,LFA10-1,4.881
10,atrazine,atrazine,soil,LF,9.412734091,LFA10-2,5.7379
10,atrazine,atrazine,soil,LF,12.23989264,LFA10-3,6.538
10,atrazine,atrazine,soil,LF,11.84987009,LFA10-4,5.6868
10,atrazine,atrazine,soil,LF,8.395562665,LFA10-5,4.825
10,atrazine,atrazine,soil,LF,7.01665685,LFA10-6,5.8398
0,atrazine,dia,soil,LF,0.03213396,LFA0-1,5.9135
0,atrazine,dia,soil,LF,0.039735645,LFA0-2,4.5118
0,atrazine,dia,soil,LF,0.035786804,LFA0-3,4.9146
0,atrazine,dia,soil,LF,0.046370059,LFA0-4,6.28
0,atrazine,dia,soil,LF,0.071267615,LFA0-5,5.4423
0,atrazine,dia,soil,LF,0.034245841,LFA0-6,5.7435
2,atrazine,dia,soil,LF,0.037616706,LFA2-1,4.3124
2,atrazine,dia,soil,LF,0.04219977,LFA2-2,5.9805
2,atrazine,dia,soil,LF,0.033938574,LFA2-3,5.0907
2,atrazine,dia,soil,LF,0.056362539,LFA2-4,6.1589
2,atrazine,dia,soil,LF,0.052058052,LFA2-5,3.409
2,atrazine,dia,soil,LF,0.037204939,LFA2-6,4.9921
4,atrazine,dia,soil,LF,0.030773042,LFA4-1,6.2392
4,atrazine,dia,soil,LF,0.041361374,LFA4-2,5.9945
4,atrazine,dia,soil,LF,0.070353747,LFA4-3,5.0274
4,atrazine,dia,soil,LF,0.032742838,LFA4-4,5.9502
4,atrazine,dia,soil,LF,0.042338733,LFA4-5,6.2421
4,atrazine,dia,soil,LF,0.037171878,LFA4-6,4.7843
6,atrazine,dia,soil,LF,0.047740625,LFA6-1,3.7613
6,atrazine,dia,soil,LF,0.034533625,LFA6-2,5.6584
6,atrazine,dia,soil,LF,0.036314789,LFA6-3,5.3989
6,atrazine,dia,soil,LF,0.04246275,LFA6-4,5.226
6,atrazine,dia,soil,LF,0.041618552,LFA6-5,4.7298
6,atrazine,dia,soil,LF,0.045366964,LFA6-6,3.6917
8,atrazine,dia,soil,LF,0.029057887,LFA8-1,6.2641
8,atrazine,dia,soil,LF,0.033800078,LFA8-2,4.9191
8,atrazine,dia,soil,LF,0.034630556,LFA8-3,4.7237
8,atrazine,dia,soil,LF,0.034346932,LFA8-4,5.0384
8,atrazine,dia,soil,LF,0.03219457,LFA8-5,5.191
8,atrazine,dia,soil,LF,0.027305273,LFA8-6,6.3714
10,atrazine,dia,soil,LF,0.052085964,LFA10-1,4.881
10,atrazine,dia,soil,LF,0.031311716,LFA10-2,5.7379
10,atrazine,dia,soil,LF,0.028745734,LFA10-3,6.538
10,atrazine,dia,soil,LF,0.047452892,LFA10-4,5.6868
10,atrazine,dia,soil,LF,0.03427203,LFA10-5,4.825
10,atrazine,dia,soil,LF,0.02862084,LFA10-6,5.8398
0,atrazine,dea,soil,LF,0.021695507,LFA0-1,5.9135
0,atrazine,dea,soil,LF,0.020985714,LFA0-2,4.5118
0,atrazine,dea,soil,LF,0.0169438,LFA0-3,4.9146
0,atrazine,dea,soil,LF,0.036549509,LFA0-4,6.28
0,atrazine,dea,soil,LF,0.059143339,LFA0-5,5.4423
0,atrazine,dea,soil,LF,0.01905291,LFA0-6,5.7435
2,atrazine,dea,soil,LF,0.016220581,LFA2-1,4.3124
2,atrazine,dea,soil,LF,0.036402229,LFA2-2,5.9805
2,atrazine,dea,soil,LF,0.017401323,LFA2-3,5.0907
2,atrazine,dea,soil,LF,0.049324989,LFA2-4,6.1589
2,atrazine,dea,soil,LF,0.024514369,LFA2-5,3.409
2,atrazine,dea,soil,LF,0.015483107,LFA2-6,4.9921
4,atrazine,dea,soil,LF,0.01904063,LFA4-1,6.2392
4,atrazine,dea,soil,LF,0.03435691,LFA4-2,5.9945
4,atrazine,dea,soil,LF,0.068179407,LFA4-3,5.0274
4,atrazine,dea,soil,LF,0.02647731,LFA4-4,5.9502
4,atrazine,dea,soil,LF,0.034814925,LFA4-5,6.2421
4,atrazine,dea,soil,LF,0.026439811,LFA4-6,4.7843
6,atrazine,dea,soil,LF,0.029437985,LFA6-1,3.7613
6,atrazine,dea,soil,LF,0.029266023,LFA6-2,5.6584
6,atrazine,dea,soil,LF,0.022624179,LFA6-3,5.3989
6,atrazine,dea,soil,LF,0.034093541,LFA6-4,5.226
6,atrazine,dea,soil,LF,0.0286258,LFA6-5,4.7298
6,atrazine,dea,soil,LF,0.020529628,LFA6-6,3.6917
8,atrazine,dea,soil,LF,0.021728381,LFA8-1,6.2641
8,atrazine,dea,soil,LF,0.020895864,LFA8-2,4.9191
8,atrazine,dea,soil,LF,0.022134039,LFA8-3,4.7237
8,atrazine,dea,soil,LF,0.02179931,LFA8-4,5.0384
8,atrazine,dea,soil,LF,0.014853901,LFA8-5,5.191
8,atrazine,dea,soil,LF,0.016976421,LFA8-6,6.3714
10,atrazine,dea,soil,LF,0.038222389,LFA10-1,4.881
10,atrazine,dea,soil,LF,0.018313636,LFA10-2,5.7379
10,atrazine,dea,soil,LF,0.025390667,LFA10-3,6.538
10,atrazine,dea,soil,LF,0.046216135,LFA10-4,5.6868
10,atrazine,dea,soil,LF,0.015454452,LFA10-5,4.825
10,atrazine,dea,soil,LF,0.015354169,LFA10-6,5.8398
0,chloro,chloromet,amphib,LF,0.049534914,LFCl0-1,2.9374
0,chloro,chloromet,amphib,LF,0.09431606,LFCl0-2,3.6896
0,chloro,chloromet,amphib,LF,0.065894674,LFCl0-3,2.5049
0,chloro,chloromet,amphib,LF,0.066735354,LFCl0-4,3.0961
0,chloro,chloromet,amphib,LF,0.05459792,LFCl0-5,3.3543
0,chloro,chloromet,amphib,LF,0.110663384,LFCl0-6,2.9449
2,chloro,chloromet,amphib,LF,0.034119313,LFCl2-1,2.982
2,chloro,chloromet,amphib,LF,0.137711222,LFCl2-2,1.1766
2,chloro,chloromet,amphib,LF,0.038844494,LFCl2-3,2.5677
2,chloro,chloromet,amphib,LF,0.034159045,LFCl2-4,3.9146
2,chloro,chloromet,amphib,LF,0.189112734,LFCl2-5,2.4102
2,chloro,chloromet,amphib,LF,0.073108651,LFCl2-6,2.5335
4,chloro,chloromet,amphib,LF,0.046410221,LFCl4-1,2.1336
4,chloro,chloromet,amphib,LF,0.054321653,LFCl4-2,1.3477
4,chloro,chloromet,amphib,LF,0.047421024,LFCl4-3,1.9212
4,chloro,chloromet,amphib,LF,0.077330002,LFCl4-4,2.2279
4,chloro,chloromet,amphib,LF,0.061659489,LFCl4-5,1.2642
4,chloro,chloromet,amphib,LF,0.075510303,LFCl4-6,2.5177
6,chloro,chloromet,amphib,LF,0.027463652,LFCl6-1,2.6744
6,chloro,chloromet,amphib,LF,0.051562219,LFCl6-2,1.9014
6,chloro,chloromet,amphib,LF,0.177693722,LFCl6-3,1.8824
6,chloro,chloromet,amphib,LF,0.029626977,LFCl6-4,2.5356
6,chloro,chloromet,amphib,LF,0.040356887,LFCl6-5,1.9125
6,chloro,chloromet,amphib,LF,0.048697065,LFCl6-6,1.6813
8,chloro,chloromet,amphib,LF,0.100520033,LFCl8-1,3.1849
8,chloro,chloromet,amphib,LF,0.066249062,LFCl8-2,2.1473
8,chloro,chloromet,amphib,LF,0.135997717,LFCl8-3,1.5919
8,chloro,chloromet,amphib,LF,0.086171947,LFCl8-4,1.8071
8,chloro,chloromet,amphib,LF,0.039905604,LFCl8-5,1.8675
8,chloro,chloromet,amphib,LF,0.07148401,LFCl8-6,2.3422
10,chloro,chloromet,amphib,LF,0.026595904,LFCl10-1,2.8692
10,chloro,chloromet,amphib,LF,0.033621317,LFCl10-2,2.2261
10,chloro,chloromet,amphib,LF,0.027361678,LFCl10-3,3.3763
10,chloro,chloromet,amphib,LF,0.034005049,LFCl10-4,2.3394
10,chloro,chloromet,amphib,LF,0.074157011,LFCl10-5,2.4226
10,chloro,chloromet,amphib,LF,0.032016276,LFCl10-6,2.5262
0,chloro,chloromet,soil,LF,0.035439856,LFCl0-1,4.7266
0,chloro,chloromet,soil,LF,0.031817107,LFCl0-2,3.37
0,chloro,chloromet,soil,LF,0.024460784,LFCl0-3,3.6873
0,chloro,chloromet,soil,LF,0.05242399,LFCl0-4,3.2009
0,chloro,chloromet,soil,LF,0.028484496,LFCl0-5,3.2814
0,chloro,chloromet,soil,LF,0.028878049,LFCl0-6,4.231
2,chloro,chloromet,soil,LF,0.042042668,LFCl2-1,2.0763
2,chloro,chloromet,soil,LF,0.043897245,LFCl2-2,3.6588
2,chloro,chloromet,soil,LF,0.032071409,LFCl2-3,3.5107
2,chloro,chloromet,soil,LF,0.02161534,LFCl2-4,3.2822
2,chloro,chloromet,soil,LF,0.028614122,LFCl2-5,3.4377
2,chloro,chloromet,soil,LF,0.023672556,LFCl2-6,3.3967
4,chloro,chloromet,soil,LF,0.01955478,LFCl4-1,4.5524
4,chloro,chloromet,soil,LF,0.027465103,LFCl4-2,3.8445
4,chloro,chloromet,soil,LF,0.028391999,LFCl4-3,3.5277
4,chloro,chloromet,soil,LF,0.036035854,LFCl4-4,3.8172
4,chloro,chloromet,soil,LF,0.014400845,LFCl4-5,5.7603
4,chloro,chloromet,soil,LF,0.02647358,LFCl4-6,3.7275
6,chloro,chloromet,soil,LF,0.02495662,LFCl6-1,3.2504
6,chloro,chloromet,soil,LF,0.029331508,LFCl6-2,3.7324
6,chloro,chloromet,soil,LF,0.030301572,LFCl6-3,4.2609
6,chloro,chloromet,soil,LF,0.025046843,LFCl6-4,3.2843
6,chloro,chloromet,soil,LF,0.021140833,LFCl6-5,4.1343
6,chloro,chloromet,soil,LF,0.018835428,LFCl6-6,4.14
8,chloro,chloromet,soil,LF,0.032858824,LFCl8-1,2.9562
8,chloro,chloromet,soil,LF,0.033659206,LFCl8-2,4.0203
8,chloro,chloromet,soil,LF,0.019855881,LFCl8-3,3.8679
8,chloro,chloromet,soil,LF,0.02468558,LFCl8-4,4.3986
8,chloro,chloromet,soil,LF,0.02070677,LFCl8-5,4.3602
8,chloro,chloromet,soil,LF,0.022588965,LFCl8-6,3.1494
10,chloro,chloromet,soil,LF,0.02306099,LFCl10-1,3.5096
10,chloro,chloromet,soil,LF,0.025883352,LFCl10-2,3.1516
10,chloro,chloromet,soil,LF,0.031604685,LFCl10-3,3.6989
10,chloro,chloromet,soil,LF,0.019487689,LFCl10-4,3.7193
10,chloro,chloromet,soil,LF,0.031149257,LFCl10-5,2.9069
10,chloro,chloromet,soil,LF,0.023836404,LFCl10-6,3.837
0,chloro+d,chloro+d,amphib,LF,0.049534914,LFCl0-1,2.9374
0,chloro+d,chloro+d,amphib,LF,0.09431606,LFCl0-2,3.6896
0,chloro+d,chloro+d,amphib,LF,0.065894674,LFCl0-3,2.5049
0,chloro+d,chloro+d,amphib,LF,0.066735354,LFCl0-4,3.0961
0,chloro+d,chloro+d,amphib,LF,0.05459792,LFCl0-5,3.3543
0,chloro+d,chloro+d,amphib,LF,0.110663384,LFCl0-6,2.9449
2,chloro+d,chloro+d,amphib,LF,0.034119313,LFCl2-1,2.982
2,chloro+d,chloro+d,amphib,LF,0.137711222,LFCl2-2,1.1766
2,chloro+d,chloro+d,amphib,LF,0.038844494,LFCl2-3,2.5677
2,chloro+d,chloro+d,amphib,LF,0.034159045,LFCl2-4,3.9146
2,chloro+d,chloro+d,amphib,LF,0.189112734,LFCl2-5,2.4102
2,chloro+d,chloro+d,amphib,LF,0.073108651,LFCl2-6,2.5335
4,chloro+d,chloro+d,amphib,LF,0.046410221,LFCl4-1,2.1336
4,chloro+d,chloro+d,amphib,LF,0.054321653,LFCl4-2,1.3477
4,chloro+d,chloro+d,amphib,LF,0.047421024,LFCl4-3,1.9212
4,chloro+d,chloro+d,amphib,LF,0.077330002,LFCl4-4,2.2279
4,chloro+d,chloro+d,amphib,LF,0.061659489,LFCl4-5,1.2642
4,chloro+d,chloro+d,amphib,LF,0.075510303,LFCl4-6,2.5177
6,chloro+d,chloro+d,amphib,LF,0.027463652,LFCl6-1,2.6744
6,chloro+d,chloro+d,amphib,LF,0.051562219,LFCl6-2,1.9014
6,chloro+d,chloro+d,amphib,LF,0.177693722,LFCl6-3,1.8824
6,chloro+d,chloro+d,amphib,LF,0.029626977,LFCl6-4,2.5356
6,chloro+d,chloro+d,amphib,LF,0.040356887,LFCl6-5,1.9125
6,chloro+d,chloro+d,amphib,LF,0.048697065,LFCl6-6,1.6813
8,chloro+d,chloro+d,amphib,LF,0.100520033,LFCl8-1,3.1849
8,chloro+d,chloro+d,amphib,LF,0.066249062,LFCl8-2,2.1473
8,chloro+d,chloro+d,amphib,LF,0.135997717,LFCl8-3,1.5919
8,chloro+d,chloro+d,amphib,LF,0.086171947,LFCl8-4,1.8071
8,chloro+d,chloro+d,amphib,LF,0.039905604,LFCl8-5,1.8675
8,chloro+d,chloro+d,amphib,LF,0.07148401,LFCl8-6,2.3422
10,chloro+d,chloro+d,amphib,LF,0.026595904,LFCl10-1,2.8692
10,chloro+d,chloro+d,amphib,LF,0.033621317,LFCl10-2,2.2261
10,chloro+d,chloro+d,amphib,LF,0.027361678,LFCl10-3,3.3763
10,chloro+d,chloro+d,amphib,LF,0.034005049,LFCl10-4,2.3394
10,chloro+d,chloro+d,amphib,LF,0.074157011,LFCl10-5,2.4226
10,chloro+d,chloro+d,amphib,LF,0.032016276,LFCl10-6,2.5262
0,chloro,chloro,soil,LF,97.54771792,LFCl0-1,4.7266
0,chloro,chloro,soil,LF,105.2068112,LFCl0-2,3.37
0,chloro,chloro,soil,LF,104.0471325,LFCl0-3,3.6873
0,chloro,chloro,soil,LF,87.83391191,LFCl0-4,3.2009
0,chloro,chloro,soil,LF,85.2705886,LFCl0-5,3.2814
0,chloro,chloro,soil,LF,110.2800296,LFCl0-6,4.231
2,chloro,chloro,soil,LF,124.7136025,LFCl2-1,2.0763
2,chloro,chloro,soil,LF,93.83616294,LFCl2-2,3.6588
2,chloro,chloro,soil,LF,131.9151605,LFCl2-3,3.5107
2,chloro,chloro,soil,LF,238.150189,LFCl2-4,3.2822
2,chloro,chloro,soil,LF,126.1421937,LFCl2-5,3.4377
2,chloro,chloro,soil,LF,93.01431818,LFCl2-6,3.3967
4,chloro,chloro,soil,LF,54.02956223,LFCl4-1,4.5524
4,chloro,chloro,soil,LF,83.94471454,LFCl4-2,3.8445
4,chloro,chloro,soil,LF,95.16597984,LFCl4-3,3.5277
4,chloro,chloro,soil,LF,108.8411455,LFCl4-4,3.8172
4,chloro,chloro,soil,LF,107.8351603,LFCl4-5,5.7603
4,chloro,chloro,soil,LF,112.551148,LFCl4-6,3.7275
6,chloro,chloro,soil,LF,103.9346865,LFCl6-1,3.2504
6,chloro,chloro,soil,LF,133.1324122,LFCl6-2,3.7324
6,chloro,chloro,soil,LF,177.201436,LFCl6-3,4.2609
